2018,Sat.,,10/7/2017,7:37 CT,Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,Michigan Tech,4,@,(6) Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,(6) Minnesota Duluth,3,,IceBreaker,NC,Box,Recap,My9
2018,Sat.,,10/7/2017,4:07 CT,(16) Union,union,/team/union/mens-hockey/,(16) Union,0,vs.,(3) Minnesota,minnesota,/team/minnesota/mens-hockey/,(3) Minnesota,2,,IceBreaker,NC,Box,,
2018,Sat.,,10/7/2017,7:05 ET,Ryerson,,,Ryerson,7,@,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,6,OT,,EX,Box,,
2018,Sat.,,10/7/2017,2:00 ET,Toronto,,,Toronto,0,@,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,3,,,EX,Box,,
2018,Sat.,,10/7/2017,7:05 ET,Brock,,,Brock,1,@,RIT,rit,/team/rit/mens-hockey/,RIT,3,,,EX,Box,,
2018,Sun.,,10/8/2017,2:00 ET,(2) Boston University,boston-university,/team/boston-university/mens-hockey/,(2) Boston University,3,@,(14) Quinnipiac,quinnipiac,/team/quinnipiac/mens-hockey/,(14) Quinnipiac,2,OT,,NC,Box,,
2018,Sun.,,10/8/2017,1:00 ET,Windsor,,,Windsor,1,@,Dartmouth,dartmouth,/team/dartmouth/mens-hockey/,Dartmouth,2,,,EX,Box,,
2018,Tue.,,10/10/2017,7:05 ET,American International,american-international,/team/american-international/mens-hockey/,American International,3,@,Bentley,bentley,/team/bentley/mens-hockey/,Bentley,3,OT,,AH,Box,,
2018,Tue.,,10/10/2017,7:05 ET,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,1,@,Western Michigan,western-michigan,/team/western-michigan/mens-hockey/,Western Michigan,3,,,NC,Box,,
2018,Fri.,,10/13/2017,7:35 ET,Robert Morris,robert-morris,/team/robert-morris/mens-hockey/,Robert Morris,4,@,Canisius,canisius,/team/canisius/mens-hockey/,Canisius,3,,,AH,Box,,
2018,Fri.,,10/13/2017,7:05 ET,Mercyhurst,mercyhurst,/team/mercyhurst/mens-hockey/,Mercyhurst,1,@,Holy Cross,holy-cross,/team/holy-cross/mens-hockey/,Holy Cross,1,OT,,AH,Box,,
2018,Fri.,,10/13/2017,7:07 CT,(11) Penn State,penn-state,/team/penn-state/mens-hockey/,(11) Penn State,3,@,(7) Minnesota,minnesota,/team/minnesota/mens-hockey/,(7) Minnesota,1,,,B10,Box,,FSN
2018,Fri.,,10/13/2017,7:07 ET,Northern Michigan,northern-michigan,/team/northern-michigan/mens-hockey/,Northern Michigan,3,@,Ferris State,ferris-state,/team/ferris-state/mens-hockey/,Ferris State,2,,,WC,Box,,
2018,Fri.,,10/13/2017,7:37 ET,(15) Michigan Tech,michigan-tech,/team/michigan-tech/mens-hockey/,(15) Michigan Tech,4,@,Lake Superior,lake-superior,/team/lake-superior/mens-hockey/,Lake Superior,3,,,WC,Box,,
2018,Fri.,,10/13/2017,7:05 MT,Arizona State,arizona-state,/team/arizona-state/mens-hockey/,Arizona State,3,@,(19) Air Force,air-force,/team/air-force/mens-hockey/,(19) Air Force,4,,,NC,Box,,
2018,Fri.,,10/13/2017,7:05 ET,Connecticut,connecticut,/team/connecticut/mens-hockey/,Connecticut,6,@,American International,american-international,/team/american-international/mens-hockey/,American International,4,,,NC,Box,,
2018,Fri.,,10/13/2017,7:00 ET,(10) Wisconsin,wisconsin,/team/wisconsin/mens-hockey/,(10) Wisconsin,5,@,(13) Boston College,boston-college,/team/boston-college/mens-hockey/,(13) Boston College,2,,,NC,Box,,
2018,Fri.,,10/13/2017,7:37 ET,Michigan State,michigan-state,/team/michigan-state/mens-hockey/,Michigan State,1,@,Bowling Green,bowling-green,/team/bowling-green/mens-hockey/,Bowling Green,4,,,NC,Box,,
2018,Fri.,,10/13/2017,7:07 CT,(5) Minnesota Duluth,minnesota-duluth,/team/minnesota-duluth/mens-hockey/,(5) Minnesota Duluth,2,@,Bemidji State,bemidji-state,/team/bemidji-state/mens-hockey/,Bemidji State,5,,,NC,Box,,
2018,Fri.,,10/13/2017,7:30 ET,Minnesota State,minnesota-state,/team/minnesota-state/mens-hockey/,Minnesota State,6,@,(2) Boston University,boston-university,/team/boston-university/mens-hockey/,(2) Boston University,3,,,NC,Box,,
2018,Fri.,,10/13/2017,7:37 MT,Alaska Anchorage,alaska-anchorage,/team/alaska-anchorage/mens-hockey/,Alaska Anchorage,1,@,Colorado College,colorado-college,/team/colorado-college/mens-hockey/,Colorado College,6,,,NC,Box,,
2018,Fri.,,10/13/2017,7:35 ET,(1) Denver,denver,/team/denver/mens-hockey/,(1) Denver,2,@,(4) Notre Dame,notre-dame,/team/notre-dame/mens-hockey/,(4) Notre Dame,2,OT,,NC,Box,,NBCSN
2018,Fri.,,10/13/2017,7:05 ET,Rensselaer,rensselaer,/team/rensselaer/mens-hockey/,Rensselaer,1,@,Ohio State,ohio-state,/team/ohio-state/mens-hockey/,Ohio State,1,OT,,NC,Box,,
2018,Fri.,,10/13/2017,7:37 CT,Alaska,alaska,/team/alaska/mens-hockey/,Alaska,3,@,(6) St. Cloud State,st-cloud-state,/team/st-cloud-state/mens-hockey/,(6) St. Cloud State,6,,,NC,Box,,
